module_id	gene_symbol	source_relative_path	source_SHA256	lock_revision	selection_basis
neurogenesis_migration_layering	FEZF2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	MAP2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	NEUROD1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	NEUROD2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	NEUROG1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	NEUROG2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	PAFAH1B1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	RBFOX3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	RELN	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	RORB	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	SATB2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	SOX5	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	STMN2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	TBR1	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
neurogenesis_migration_layering	TUBB3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	DCC	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	DPYSL2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	DPYSL3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	EFNA5	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	EFNB2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	EPHA3	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	EPHA4	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	EPHA7	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
axon_guidance_neurite_outgrowth	EPHB2	03_processed_data/transcriptomics/BrainSpan/DTHI_seed_modules/dthi_seed_gene_matching.tsv	8090fdea9df67a2626dc40c4ff6a9650d25fbdc1d2fa01d8accf84b4db125955	phase10A_R1	Pre-existing canonical Phase 1 DTHI seed-gene definition
